tns_name,previous_name,repeater_name,event_id,sub_num,ra,ra_err,dec,dec_err,ra_dec_notes,gl,gb,exp_up,exp_up_err,exp_low,exp_low_err,exp_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,fluence,fluence_err,fluence_notes,fluence_win_extended,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,notes_fitb,intrachan_flag,excluded_flag,sidelobe_flag,citizen_science_flag,catalog1_flag,catalog1_param_flag,z,z_type,z_mean,z_error
FRB20230427B,,FRB20220912A,286100389.0,0.0,347.4857853380097,0.1908450028113126,48.80131061821112,0.1913721674624184,,106.23562893736944,-10.75233579378154,120.54649544073176,62.10357579370348,0.0,0.0,,17.4629306793,220.7883453369,0.0,2.619250366816971,0.0,7.148609252950537,29.816181949002846,220.3872896380227,0.0411144290529459,94.67138938978452,97.5056212308929,0.0127795199223328,0.0042936675951323,0.0005467218110974,0.7477890020461199,0.300930413325051,6.376947015701608,1.639464103112009,,1.0,60061.698199113234,9.178011239896476e-09,60061.69813302689,1.537027216613751e-08,0.0026604529671156,0.0005415991227238,118.0438151924071,37.45391647630064,-160.32887011926397,50.19693391456568,651.91650390625,513.00048828125,578.28369140625,1977940.9952939816,1978813.0,0.25445556640625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230427B,,FRB20220912A,286100389.0,1.0,347.4857853380097,0.1908450028113126,48.80131061821112,0.1913721674624184,,106.23562893736944,-10.75233579378154,120.54649544073176,62.10357579370348,0.0,0.0,,17.4629306793,220.7883453369,0.0,2.619250366816971,0.0,7.148609252950537,29.816181949002846,220.3872896380227,0.0411144290529459,94.67138938978452,97.5056212308929,0.0127795199223328,0.0042936675951323,0.0005467218110974,0.7477890020461199,0.300930413325051,6.376947015701608,1.639464103112009,,1.0,60061.69819921322,3.6673402092901597e-09,60061.69813312687,1.2861908871286689e-08,0.0008308483487404,0.0001199919924929,31.288297495084297,4.10912312092129,-95.54928500665132,12.270225657734402,550.54931640625,403.62548828125,471.39892578125,1977940.9952939816,1978813.0,0.25445556640625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230427B,,FRB20220912A,286100389.0,2.0,347.4857853380097,0.1908450028113126,48.80131061821112,0.1913721674624184,,106.23562893736944,-10.75233579378154,120.54649544073176,62.10357579370348,0.0,0.0,,17.4629306793,220.7883453369,0.0,2.619250366816971,0.0,7.148609252950537,29.816181949002846,220.3872896380227,0.0411144290529459,94.67138938978452,97.5056212308929,0.0127795199223328,0.0042936675951323,0.0005467218110974,0.7477890020461199,0.300930413325051,6.376947015701608,1.639464103112009,,1.0,60061.69819930422,3.1871927319571114e-09,60061.69813321787,1.2734973964256824e-08,0.0003850381076836,0.0001042794965616,50.43839815019706,9.35963386981058,-176.3187448558467,31.297436392324013,517.61474609375,411.87744140625,461.73095703125,1977940.9952939816,1978813.0,0.25445556640625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230428A,,,286208462.0,0.0,102.3218687045351,0.1460931203215438,55.30148380974546,0.0417377484065397,,160.7207332963082,21.72409159316669,143.0947918291822,64.52869976071372,0.0,0.0,,51.6387481689,684.2012939453,,5.480182225147964,,9.059308829832563,106.24789365995856,681.7068378620841,0.0282773364559959,609.4440259386708,600.1252555051121,0.0275251190178096,0.0881075947818845,0.0021704933771789,1.526463345989693,0.3690481699654148,34.382673332840334,7.05196318183144,,0.0,60062.01870428085,5.5244679941779395e-09,60062.018499861086,1.0118991866647777e-08,0.0024897345834244,0.0001363529945168,0.2491504319331353,0.2232892014496611,-2.336542645533156,0.284975786123803,800.18310546875,400.20751953125,422.10693359375,2000751.3850928224,2012033.0,0.241943359375,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230428B,,,286259136.0,0.0,63.97218526266259,0.2483239270052077,81.31703097602696,0.3637627478531868,,130.18736922743358,21.494290756204173,522.6332487419496,254.2886726537937,465.6226445006695,273.7006276058244,,10.2420434952,744.4530029297,,,,,18.406513421803965,745.045236377008,0.0065395733246476,676.0132919147522,669.7720889831767,0.0019660800462588,0.0,,,,,,Flux/fluence could not be determined due to an unspecified computational failure in the fluence pipeline.,1.0,60062.3965166256,8.471587875646944e-10,60062.39629321289,2.135832843919161e-09,0.0002775769416069,6.852071783445784e-06,18.75021649228485,5.64260736021566,-36.47464734772712,9.402595421241257,665.29541015625,402.52685546875,517.49267578125,1632945.2002636534,1633278.0,0.3846435546875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230428C,,,286296706.0,0.0,312.8760527818682,0.2432972933266279,64.93356232372307,0.2529652267440951,,100.81806391654348,12.968384169389754,174.6197436616919,103.41306015188292,0.0,0.0,,8.5956754684,455.7297973633,,0.380830361785346,,0.8428833826787399,13.979360316104588,456.3702132981023,0.004882704679758,350.9729858805388,325.1209512707693,0.0019660799298435,0.0,,0.5007548195944417,0.2579725859386613,0.3999345093223654,0.3377396978225906,,1.0,60062.59822901659,6.153637599481954e-10,60062.59809216732,1.5866987723711643e-09,0.0001976728144518,4.551572268226711e-06,31.289635614998367,7.020838487273903,-59.56007742036634,11.873931301835947,633.48388671875,427.52685546875,520.42236328125,1914320.5774851528,1914510.0,0.2786865234375,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230429A,,,286430329.0,0.0,126.87515433468296,0.1801704883295821,43.42909180336032,0.0515858555985282,,177.21009065017054,35.20597312403656,84.0960702559254,61.774194967055614,0.0,0.0,,17.0375347137,227.6627197266,,0.2591950584985783,,0.4448013436190944,22.422727322048367,227.6237958239448,0.0063978907969168,177.5888621373002,182.6716988249013,0.0019660799298435,0.0,,0.3326751202347403,0.0908616520839666,0.8260783674761534,0.1957125713466693,,1.0,60063.08665929356,7.395399848064699e-10,60063.08659103723,2.055809744661019e-09,0.0005097831512752,2.5539227110679933e-05,3.107870625327128,1.128238408967714,-9.289220984284103,2.2097299112245707,778.28369140625,400.20751953125,473.05908203125,1957105.2212994413,1957602.0,0.262451171875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230429B,,FRB20210822E,286466710.0,0.0,218.8564328216336,0.2108001815985937,25.44725046386588,0.2278735825342934,,34.71575396977981,66.67228685238084,69.60756764450875,48.13877796094196,0.0,0.0,,14.7918729782,321.4775390625,0.0,1.4268496541147977,0.0,17.587922647859518,35.56093505686631,320.3231320788265,0.090145261661516,298.7137031146905,298.52381062546345,0.0127795203006826,0.0,,,,,,Flux/fluence could not be determined due to an unspecified computational failure in the fluence pipeline.,1.0,60063.33676285615,1.6998349394725663e-09,60063.33666680257,2.7084240628028056e-08,0.0020115788510835,0.0003006596986918,4.957070026661905,3.952261892631758,-256.4246619529521,48.05887236598276,444.22607421875,400.20751953125,404.08935546875,1929127.4198978816,1930386.0,0.272705078125,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230429C,,,286482905.0,0.0,290.45076118159415,0.2240832324490597,86.27297082507067,0.2783748198573832,,118.80045659898026,26.575510848900365,1158.0510533955917,545.9587317713468,1118.7606945487717,561.3544414679559,,12.2137002945,1408.435546875,,,,,14.253769605549872,1410.0854820922077,0.033670937424838,1354.603864815564,1357.2778600260642,0.0039321600925177,0.0,,,,,,Flux/fluence could not be determined due to an unspecified computational failure in the fluence pipeline.,1.0,60063.55085329414,4.660751784513195e-09,60063.5504304594,1.1120681264742416e-08,0.0010847223016891,9.461035690586188e-05,5.561762795040173,2.0801306449461774,-9.39718588218211,3.144659592913764,800.18310546875,400.20751953125,538.00048828125,1853724.830052032,1853922.0,0.301513671875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230429D,,,286509171.0,0.0,328.53074360287576,0.0373224882580668,53.78394781840005,0.0935466117883905,,98.54654625155344,-0.4735772283621644,135.94314366651665,71.82200680266361,0.0,0.0,,37.6885070801,530.9434204102,,0.6668669283951963,,1.0916725341080014,58.433671686971735,531.0864243908389,0.0060595056649498,230.8216393102179,157.69786275450883,0.0019660800462588,0.0024588290753297,0.0001057428530693,1.4163130802074906,0.4385318967363518,2.857890118021785,0.578363646852535,,1.0,60063.6410007138,8.306031418214841e-10,60063.64084145977,1.9978596554892647e-09,0.0002972065598908,1.3491212406986184e-05,32.45950166448815,1.7080185680920628,-61.20303089737406,3.036037106856032,633.38623046875,429.74853515625,521.71630859375,2049935.5060131787,2053343.0,0.22637939453125,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230429E,,FRB20220912A,286522125.0,0.0,344.62473299208125,0.2251003593616167,48.79619448355756,0.2359664435412476,,104.48440873114936,-9.988168672769024,114.43505657450672,65.78665542866285,0.0,0.0,,9.7857217789,220.7883453369,0.0,2.619250366816971,0.0,7.148609252950537,17.207861378868635,220.8077865936837,0.2144947388122809,86.8321441716347,90.06683781508917,0.0127795203006826,0.0075818480358233,0.0014609912720284,0.3135148718557447,0.1653143344509814,2.564668081222595,0.6707219539834298,,1.0,60063.68815712408,1.183538600457723e-08,60063.68809091164,6.539954000572834e-08,0.0020985114494792,0.0004269978074943,34.15153226990427,8.11104630015933,-197.7316044979839,41.85923636175923,485.99853515625,400.20751953125,436.29150390625,1976265.8895067656,1976555.0,0.25531005859375,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230429F,,FRB20220912A,286524542.0,0.0,347.4101131221899,0.2212462956863676,48.79800051185711,0.2302283091274581,,106.18757504786272,-10.736009718842409,116.25188503709474,64.54529171815194,0.0,0.0,,10.0558652878,222.4058532715,0.0,2.619250366816971,0.0,7.148609252950537,18.01085733370063,222.7749629910661,0.2566002495485938,96.8947764606118,99.74958622264748,0.0167116794036701,0.0,,0.3649301443657563,0.1621198810431746,2.251800568073312,0.8264384732952195,,1.0,60063.69421445068,2.8673696306213973e-08,60063.69414764835,8.211367763522048e-08,0.005627835180789,0.0004301706064273,35.74037863128221,5.965583881235026,-80.70658074957517,12.798278383798587,591.27197265625,421.78955078125,499.37744140625,1976399.6090181048,1976718.0,0.2552490234375,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230430A,,,286616041.0,0.0,190.5412967527228,0.2225837481127795,45.56567092612612,0.2324482631767637,,128.04419936955432,71.47042638704275,98.48363269968682,60.425093399958016,0.0,0.0,,9.8133411407,1152.0622558594,,1.178066598076905,,2.2152844144448287,13.228972233870692,1153.0597925538852,0.0407235534068168,1128.6732410760026,1132.6963709369477,0.0078643201850354,0.0114291675443934,0.0022371278672192,0.3479124220685469,0.1646638164061204,1.5585892088647133,0.6761012376903397,,1.0,60064.25850624181,6.283322306899208e-09,60064.25816047998,1.3733902903823036e-08,0.0007421811169064,0.0001960799920327,3.047972495284288,1.9325250978789128,-8.066105293555312,3.2003368967164185,800.18310546875,400.20751953125,483.41064453125,1948684.9942936348,1948853.0,0.2657470703125,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230430B,,FRB20220912A,286684427.0,0.0,347.2784783617697,0.2385018897710331,48.7962507734218,0.2369876119623697,,106.10562332259896,-10.703788444216457,114.9735616476222,65.12770516682848,0.0,0.0,,9.6531095505,218.3621063232,0.0,2.619250366816971,0.0,7.148609252950537,12.679266400827103,220.36143062607965,0.3062723039707955,94.15846909662604,97.04321434569,0.0206438404857181,0.0,,,,,,Flux/fluence could not be determined due to an unspecified computational failure in the fluence pipeline.,1.0,60064.68938831715,2.2484195838501364e-08,60064.68932223856,9.45533855656322e-08,0.0045096456369454,0.0003883445729332,39.31547012319786,9.828650326485976,-143.78124994631614,36.237258795385486,520.71533203125,404.30908203125,458.82568359375,1877257.236203536,1877412.0,0.29266357421875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230501D,,,286898652.0,0.0,132.61445734595975,0.2346017933496522,11.444639050207616,0.3125867039836789,,215.9732709109376,31.559816670493145,71.30304982669978,45.065989058974814,0.0,0.0,,8.5881509781,8878.44140625,,,,,,,,8826.297317025419,8827.638090066386,,,,,,,,,1.0,60065.094873219736,3.6408779813257297e-07,60065.09221088932,6.064772613001423e-07,,,,,,,,,,,0.0,,Unable to fit burst morphology due to heavy RFI contamination or difficulty separating the burst from background sky variations.,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230501B,,,286902626.0,0.0,150.5262719523589,0.2088799124309847,49.43309287106469,0.2138290723277407,,166.72207388893753,50.73732688992281,110.10066721166764,64.61323842337964,0.0,0.0,,13.4358043671,1659.9564208984,,2.1223380236166607,,3.7626509806594712,14.210812134437816,1660.9037870741067,0.0513420166922088,1623.982320422101,1635.8375648575152,0.0039321603253483,0.0,,0.6369261939815732,0.2547841396927423,3.3237750395656573,1.1482729479709328,,1.0,60065.14364588537,9.647122212186332e-09,60065.1431478391,1.8168378801419752e-08,0.0015175181990573,0.0001578684153114,8.38351186164039,3.551629985294232,-7.4981568403982894,3.703647705416948,800.18310546875,402.16064453125,699.93896484375,1884668.05281848,1884864.0,0.28985595703125,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230501C,,,286910687.0,0.0,185.89576005699172,0.2209433733895057,23.359230512584663,0.2454223658145053,,242.3045900373764,82.66199405529099,77.94943078962163,44.809058739641365,0.0,0.0,,12.1164035797,316.6250610352,,,,,20.29386527820469,316.73139042428824,0.0021809527615089,296.6553179645864,297.1241639112419,0.0019660801626741,0.0,,,,,,Flux/fluence could not be determined due to an unspecified computational failure in the fluence pipeline.,1.0,60065.240076873335,1.6004975122996254e-10,60065.2399818968,6.733120727631101e-10,0.0002306347966137,4.299830166381761e-06,-2.5186656396056946,1.217672944461932,-5.883297646481734,2.971678143707899,625.84228515625,400.20751953125,400.20751953125,682952.1590320698,683358.0,0.3272705078125,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230502A,,,286980175.0,0.0,307.01175306015614,0.1693296151572317,53.897026682510855,0.1646029347317643,,89.96635027305925,8.849819776526136,156.82950659518718,57.32983589536473,0.0,0.0,,31.414440155,1035.6025390625,,1.058783992535984,,1.836621257464427,38.8110915785214,1036.7077087549524,0.0177672918408693,887.7378820332739,835.2534254649386,0.0058982401387766,0.0107658664140212,0.0006796439175356,0.8977769882567184,0.2983148512831722,3.743387313365782,1.0671666476722923,,1.0,60066.573883732846,2.3510722257924503e-09,60066.57357286089,5.822490933837798e-09,0.0010515852588133,0.0001177055279305,-1.3780823136268854,0.5584889401652587,-5.4276807693402205,1.0781448811114898,684.41162109375,400.20751953125,400.20751953125,454535.6991704836,456035.0,0.18133544921875,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230502B,,FRB20220912A,287005509.0,0.0,344.4666856721816,0.2158654322556132,48.79397344255183,0.2124730380755863,,104.38793361793805,-9.94555310478289,115.32360707050792,66.43256199429942,0.0,0.0,,13.4956979752,220.7883453369,0.0,2.619250366816971,0.0,7.148609252950537,20.619153629479367,220.3506542428228,0.2620215716016112,85.89960912627592,89.16595549725645,0.0098303996492177,0.0102795927190338,0.002061969385649,0.4249836955638219,0.1991613357005578,5.534359264358942,1.506095404993813,,1.0,60066.68126172387,1.5171588430007432e-08,60066.6811956485,8.002199614054464e-08,0.0022527934562013,0.0004670145083053,45.85675132200051,10.196581509579088,-242.72337250994173,58.13415279585687,484.82666015625,400.20751953125,439.83154296875,1694094.8505036042,1694513.0,0.361572265625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230502C,,FRB20220912A,287006535.0,0.0,345.83168106039534,0.223438295057598,48.7985279736157,0.2301098599297617,,105.21865261832602,-10.319427840703186,115.63547665742055,65.73457705005481,0.0,0.0,,11.5225381851,222.0014801025,0.0,2.619250366816971,0.0,7.148609252950537,28.86648747006872,223.04204305435172,0.4148831254839427,92.78560593515886,95.86122014075592,0.0068812797544524,0.0,,0.8048571034240275,0.266481280256218,4.672174978739008,1.2548080648459117,,1.0,60066.68332220746,9.088052621564202e-08,60066.68325532505,1.5406696896036465e-07,0.0030875152501075,0.0001610997375871,277.0734365322588,36.54468213783745,-212.98064997619852,28.75528126741153,800.18310546875,691.22314453125,766.95556640625,1925022.72590114,1925850.0,0.2744140625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230502D,,FRB20220912A,287006560.0,0.0,345.1853300940818,0.1950974851808169,48.800774162201336,0.1820339729139632,,104.82608929437214,-10.140486954812353,123.85194650297149,62.42276549933091,0.0,0.0,,14.5094127655,219.5752258301,0.0,2.619250366816971,0.0,7.148609252950537,36.725931114866256,220.1329728446917,0.0250729680296211,87.87682868751261,91.00507730212344,0.0068812805693596,0.0,,0.8957656499095819,0.3053546249320703,3.5478674613961725,0.2968149398222245,,1.0,60066.68335183653,3.625949318575295e-09,60066.68328582644,8.347409874431833e-09,0.0007354014568357,4.19157078720926e-05,78.32346743164851,6.7882390463049065,-118.74776880363012,10.128982222187403,639.68505859375,484.21630859375,556.53076171875,1926451.2059837468,1927789.0,0.273681640625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230502D,,FRB20220912A,287006560.0,1.0,345.1853300940818,0.1950974851808169,48.800774162201336,0.1820339729139632,,104.82608929437214,-10.140486954812353,123.85194650297149,62.42276549933091,0.0,0.0,,14.5094127655,219.5752258301,0.0,2.619250366816971,0.0,7.148609252950537,36.725931114866256,220.1329728446917,0.0250729680296211,87.87682868751261,91.00507730212344,0.0068812805693596,0.0,,0.8957656499095819,0.3053546249320703,3.5478674613961725,0.2968149398222245,,1.0,60066.68335187134,3.6811389492186204e-09,60066.68328586125,8.369486437231899e-09,0.0008565746240618,7.327483016991811e-05,86.41900862699335,11.996210856298712,-130.14791862711144,17.825413256331228,637.12158203125,488.31787109375,557.77587890625,1926451.2059837468,1927789.0,0.273681640625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230502E,,,287055484.0,0.0,18.37541422390465,0.0493485198301171,28.181255437524136,0.2236622103187375,,128.82849016188746,-34.437750218962535,81.80510847384045,47.64971087112245,0.0,0.0,,11.1846542358,508.2984619141,,1.8923058864844768,,3.383490687222463,26.34523061525691,507.1271912046788,0.0638793273531489,460.9464109394636,469.8040209101332,0.0196607992984354,0.0,,0.4409985111582702,0.2312683398226808,3.092814159554392,0.9242615225769988,,1.0,60066.77365730253,5.982540685067761e-09,60066.77350523303,2.00668974770224e-08,0.0012940089423837,0.0001436594208079,40.30842692859206,9.601022227601772,-113.1436744934322,27.44377666503616,551.55029296875,414.66064453125,478.23486328125,1856149.9288238303,1856828.0,0.3004150390625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230502E,,,287055484.0,1.0,18.37541422390465,0.0493485198301171,28.181255437524136,0.2236622103187375,,128.82849016188746,-34.437750218962535,81.80510847384045,47.64971087112245,0.0,0.0,,11.1846542358,508.2984619141,,1.8923058864844768,,3.383490687222463,26.34523061525691,507.1271912046788,0.0638793273531489,460.9464109394636,469.8040209101332,0.0196607992984354,0.0,,0.4409985111582702,0.2312683398226808,3.092814159554392,0.9242615225769988,,1.0,60066.77365739344,4.969813005573087e-09,60066.77350532394,1.978818886527733e-08,0.001757144495273,0.000132325831738,58.06144622737381,12.014714557236273,-215.0021689762263,45.01553472881875,507.97119140625,413.02490234375,458.04443359375,1856149.9288238303,1856828.0,0.3004150390625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230502E,,,287055484.0,2.0,18.37541422390465,0.0493485198301171,28.181255437524136,0.2236622103187375,,128.82849016188746,-34.437750218962535,81.80510847384045,47.64971087112245,0.0,0.0,,11.1846542358,508.2984619141,,1.8923058864844768,,3.383490687222463,26.34523061525691,507.1271912046788,0.0638793273531489,460.9464109394636,469.8040209101332,0.0196607992984354,0.0,,0.4409985111582702,0.2312683398226808,3.092814159554392,0.9242615225769988,,1.0,60066.77365747845,4.365489303381764e-09,60066.77350540895,1.964469653614742e-08,0.0016543154175036,0.0001572391269108,60.99403126789675,10.6550879825136,-256.9775337103299,42.53634329674437,495.34912109375,409.92431640625,450.62255859375,1856149.9288238303,1856828.0,0.3004150390625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230503A,,,287151072.0,0.0,114.88138638843898,0.227640316431097,26.694131699075754,0.2591031551871214,,193.1110757050236,21.74367144099005,80.50111905298867,50.64475171950635,0.0,0.0,,9.4501924515,448.4510803223,,2.322595451142345,,3.838769964198629,14.942306400365409,449.28209123161554,0.0420012878449522,376.1536076458884,356.4175355744518,0.0088473607320338,0.0172209715162042,0.0023840688044963,0.2606617831291408,0.175728812868012,0.3186005777546606,1.144972675845041,,1.0,60067.04054741039,5.262316804532929e-09,60067.04041268659,1.3651119346036468e-08,0.0002500922664712,0.0001982239440442,39.88267349691706,9.786121909817362,-88.25259954072735,20.979074510479943,589.58740234375,426.84326171875,501.64794921875,1852084.727479437,1852301.0,0.3021240234375,,1.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230503B,,FRB20220912A,287262498.0,0.0,349.30909578877583,0.2469980242869143,48.79629437274103,0.2406184816578225,,107.36763009749627,-11.207840650662154,113.66630495792432,66.21582444716076,0.0,0.0,,9.3308477402,220.383972168,0.0,2.619250366816971,0.0,7.148609252950537,21.81341301052197,220.15850098021644,0.1127670611203277,98.85804751595688,101.5453747944834,0.0039321600925177,0.0,,,,,,Flux/fluence estimate has an unacceptably large fractional uncertainty.,1.0,60067.68681070399,1.8452604777507983e-08,60067.686744686245,3.8522260936701975e-08,0.0014520114444924,8.88111832788598e-05,150.69418144713873,18.374155890713386,-193.2242663623039,23.88972222165258,659.21630859375,529.94384765625,591.05224609375,1017472.175012832,1017942.0,0.2423095703125,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230503C,,FRB20220912A,287262625.0,0.0,349.5582004227867,0.2445025550664981,48.79523775491836,0.2439190010886953,,107.52328039547972,-11.268022524777509,113.45942120942276,66.20274790787978,0.0,0.0,,8.591960907,221.5971069336,0.0,2.619250366816971,0.0,7.148609252950537,13.331640736862315,224.0512121241796,0.4541522150064956,103.31689630392935,105.9788772467844,0.0226099218707531,0.0,,0.377417969292182,0.1695156071267614,2.7894624214555344,0.2008179858854344,,1.0,60067.68752278395,5.0203114554392414e-08,60067.68745559892,1.4514282931088476e-07,0.0056429775985966,0.000548630438028,75.10305639923031,15.624652165960908,-159.6418781243115,35.017908916421376,570.91064453125,449.03564453125,506.33544921875,1951760.267355264,1951932.0,0.26458740234375,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230503D,,,287270370.0,0.0,1.7621400001626453,0.2281827598843663,22.6584331292336,0.2508561050949787,,109.70645343639676,-39.07065295181144,82.46349063437803,47.88359777598341,0.0,0.0,,11.6495580673,720.9993286133,,1.2584625028533902,,2.1617313475139857,14.007031530228597,721.8522256384139,0.028958732260207,681.0637120303743,689.1596833004397,0.0049151998246088,0.0,,0.717035024768007,0.224692981729314,2.7974436927671107,0.6672825070993889,,1.0,60067.725497189225,3.184434049785523e-09,60067.72528073128,9.249758292639854e-09,0.0012431850341932,0.0001122502804628,2.70147624631094,1.625809725291417,-6.065820248404424,2.639398687578063,800.18310546875,400.20751953125,500.01220703125,1743895.8030677107,1744086.0,0.3428955078125,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230504A,,,287385713.0,0.0,209.6478459651464,0.2266991104560907,45.15937710831706,0.2410598382836113,,90.71717028512616,67.53911807163792,97.19653471443898,60.18087330634866,0.0,0.0,,9.4192686081,1697.1588134766,,1.7282313245471317,,3.2759963574066844,10.40812153314698,1698.1608066844867,0.0115200091134815,1669.266090599789,1676.6658347266944,0.0049151998246088,0.013698366217947,0.0025649874075276,0.357639432915139,0.2001405063627163,1.907221642862188,0.8669098183026616,,1.0,60068.2988245731,2.0640875675326242e-09,60068.29831535477,4.023313238121773e-09,4.784836546941503e-05,5.774988615966193e-05,2.345239813286748,2.412484802254474,-5.977480243398856,3.340598757511052,800.18310546875,400.20751953125,486.92626953125,1905983.671006152,1906085.0,0.2818603515625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230504B,,,287397336.0,0.0,269.5503456167289,0.1328554499060953,64.08911922909698,0.0349985857446952,,93.53126897819251,29.978349336612546,178.0573334500361,56.09459347177074,0.0,0.0,,51.1922874451,479.9922485352,,,,,73.1293538869051,480.7603352108139,0.0127943542811422,432.5941038896777,438.0386247883466,0.0078643206506967,0.0104490564330758,0.0006187799218436,,,,,Flux/fluence could not be determined due to an unspecified computational failure in the fluence pipeline.,1.0,60068.46441178938,2.442133606450625e-09,60068.464267626376,4.547612064698114e-09,0.0019194629389244,8.222086781245718e-05,-0.1863718650917114,0.2814323915582847,-2.3763721575387424,0.403092187417961,800.18310546875,400.20751953125,400.20751953125,1913218.097600084,1918559.0,0.27716064453125,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230504C,,FRB20190117A,287436139.0,0.0,331.68520016710124,0.0177435114223175,17.332985272487775,0.0892328910389785,,76.25898237624989,-30.240714445429457,96.26478274589437,35.436543078856204,0.0,0.0,,27.7916355133,398.7130432129,0.0,7.389152250950421,0.0,20.891804357349244,52.58197313010354,396.7113879425356,0.0871261012455868,348.4032964031942,356.5742524218186,0.0216268792282789,0.0,,,,,,Flux/fluence could not be determined due to an unspecified computational failure in the fluence pipeline.,1.0,60068.63906887498,1.7329497836726663e-08,60068.63894991527,3.135038717516636e-08,0.0013729812436349,0.0002146518672138,137.642064945867,20.252651457217404,-138.93664667446973,20.885562978215702,746.96044921875,577.42919921875,656.75048828125,1796083.1361017448,1798827.0,0.322265625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230504C,,FRB20190117A,287436139.0,1.0,331.68520016710124,0.0177435114223175,17.332985272487775,0.0892328910389785,,76.25898237624989,-30.240714445429457,96.26478274589437,35.436543078856204,0.0,0.0,,27.7916355133,398.7130432129,0.0,7.389152250950421,0.0,20.891804357349244,52.58197313010354,396.7113879425356,0.0871261012455868,348.4032964031942,356.5742524218186,0.0216268792282789,0.0,,,,,,Flux/fluence could not be determined due to an unspecified computational failure in the fluence pipeline.,1.0,60068.63906891386,1.6761047660907025e-08,60068.63894995416,3.103856727193488e-08,0.0009927801923142,0.0002701312699308,159.38233530718827,47.251801964306935,-167.56583663878922,51.29525210906207,723.96240234375,572.69287109375,643.88427734375,1796083.1361017448,1798827.0,0.322265625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20230504C,,FRB20190117A,287436139.0,2.0,331.68520016710124,0.0177435114223175,17.332985272487775,0.0892328910389785,,76.25898237624989,-30.240714445429457,96.26478274589437,35.436543078856204,0.0,0.0,,27.7916355133,398.7130432129,0.0,7.389152250950421,0.0,20.891804357349244,52.58197313010354,396.7113879425356,0.0871261012455868,348.4032964031942,356.5742524218186,0.0216268792282789,0.0,,,,,,Flux/fluence could not be determined due to an unspecified computational failure in the fluence pipeline.,1.0,60068.63906899963,1.4255444824584629e-08,60068.63895003992,2.9760929720623608e-08,0.0033885401876308,0.0001574967574094,82.66530456493443,6.68238620619986,-97.48507566233538,7.564556932333314,713.09814453125,524.40185546875,611.51123046875,1796083.1361017448,1798827.0,0.322265625,,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
